id,title,excerpt,content,createdAt,anonymousSchool,anonymousDepartment,gender,forumName,forumAlias,topics,commentCount,likeCount
238974184,#多肉 兜這樣是赤腐嗎,之前發現多肉的根有點橘紅色，擔心是赤腐所以脫盆剪根，然後現在新長出來的根直接整根是橘紅色，就很疑惑這樣是赤腐嗎，（凹陷可能是因為修根後放著沒入土太久）,"之前發現多肉的根有點橘紅色
擔心是赤腐所以脫盆剪根
然後現在新長出來的根直接整根是橘紅色
就很疑惑這樣是赤腐嗎
（凹陷可能是因為修根後放著沒入土太久）
https://i.imgur.com/7iYF1fI.jpg",2022-05-24T04:06:14.364Z,FALSE,TRUE,F,植物,plant,"['多肉', '多肉植物', '請益', '仙人掌']",2,0
238974180,台聯大英美語文學系書審,想請問各位，這次台聯大英美語文學系書審只要求歷年成績單、申請動機跟代表作品，是不能多放個人簡歷和證書等資料的意思嗎？感謝各位大大！,"想請問各位，這次台聯大英美語文學系書審只要求歷年成績單、申請動機跟代表作品，是不能多放個人簡歷和證書等資料的意思嗎？

感謝各位大大！",2022-05-24T04:05:44.537Z,FALSE,TRUE,F,考試,exam,"['轉學考', '台聯大']",3,1
238974179,#創作 台語饒舌 「阮兜」,嗨 我阿辰 這是一首寫給家人的歌，小時候我爸都叫我講台語，但小時候覺得很俗，現在卻為了寫台語歌翻字典，歡迎大家指教,"嗨 我阿辰 這是一首寫給家人的歌
小時候我爸都叫我講台語
但小時候覺得很俗 
現在卻為了寫台語歌翻字典
歡迎大家指教
https://youtu.be/l5CrKOLDuao",2022-05-24T04:05:32.077Z,FALSE,FALSE,F,嘻哈,hiphop,"['創作', '台語', '饒舌', '音樂創作', '嘻哈']",0,0
238974177,拉麵店的叉燒飯是不是精隨,之前對拉麵還沒這麼熟的時候，去吃拉麵都會看到，隔壁桌的人點叉燒飯，那時候想說，來拉麵店不就應該單純吃拉麵嗎，直到某次去吃拉麵，也跟風點了一碗叉燒飯，吃下去的第一口驚為天人，也太好吃了吧，雖然配料就是簡,"之前對拉麵還沒這麼熟的時候
去吃拉麵都會看到
隔壁桌的人點叉燒飯
那時候想說
來拉麵店不就應該單純吃拉麵嗎

直到某次去吃拉麵
也跟風點了一碗叉燒飯
吃下去的第一口驚為天人
也太好吃了吧

雖然配料就是簡單的
碎叉燒、蔥、醬跟美乃滋
但組合起來的味道就是超棒

後來仔細看
幾乎每家拉麵店都會有叉燒飯可以點
所以後來我也變成
吃拉麵一定要點叉燒飯的人了哈哈哈
想問問板上有叉燒飯同好嗎
有沒有哪家的叉燒飯是重點必點的??",2022-05-24T04:05:20.523Z,FALSE,TRUE,M,拉麵,ramen,"['拉麵店', '美食', '拉麵', '叉燒飯']",20,43
238974175,#詢問 30歲後打電波 v.s 提早入坑音波保養,常在板上爬文看大部分的人都建議30幾歲之後再打鳳凰電波，或是要打音波不如存一筆錢等3x後再打電波，知道鳳凰最少要打滿一顆探頭，而且光是一顆探頭就要價不斐，對於剛出社會的人或小資女來說真的是很大的負擔，,"常在板上爬文看大部分的人都建議30幾歲之後再打鳳凰電波
或是要打音波不如存一筆錢等3x後再打電波

知道鳳凰最少要打滿一顆探頭，而且光是一顆探頭就要價不斐
對於剛出社會的人或小資女來說真的是很大的負擔

但是也常爬文看到幾歲開始打電音波就可以維持在幾歲的樣子
那為什麼不出社會幾年有點經濟能力的時候就開始打音波呢???

電波跟音波的效果真的有差這麼多值得等幾個年到30幾歲再打嗎??

這個疑問真的是深藏在我心中很久
想問問有沒有比較了解這一塊的人可以出來幫忙解答
預算有限的小資女我該怎麼選??????",2022-05-24T04:05:10.215Z,FALSE,TRUE,F,醫美,facelift,"['電波拉皮', '音波拉皮']",9,11
238974173,想進演藝圈,從小就很想進演藝圈，我覺得我現在的年紀差不多可以開始準備了，但就是不知道要從哪裡開始準備，誰可以給我些答案參考,"從小就很想進演藝圈
我覺得我現在的年紀差不多可以開始準備了
但就是不知道要從哪裡開始準備
誰可以給我些答案參考??",2022-05-24T04:04:54.796Z,FALSE,FALSE,F,求職,job_search,[],2,1
238974170,Netflix諷快篩遭出征　吳怡萱：那陳時中稱台灣成功抗疫也算造謠,影音串流業者Netflix（網飛）為了宣傳韓劇《還有明天》，以兩週前民眾抱怨排隊買快篩的現象做哏圖，結果被批評是在造謠，掀起退訂潮。民眾黨議員參選人吳怡萱認為，買快篩要排隊是的確發生過的事情，雖然並非,"影音串流業者Netflix（網飛）為了宣傳韓劇《還有明天》，以兩週前民眾抱怨排隊買快篩的現象做哏圖，結果被批評是在造謠，掀起退訂潮。民眾黨議員參選人吳怡萱認為，買快篩要排隊是的確發生過的事情，雖然並非現況，但講出來怎麼會算是造謠，「那陳時中部長說『台灣成功抗疫，世界應該要向台灣學習』應該也算是造謠。」

陳時中5月14日以「台灣如何成功抑制疫情」為題，投書美媒《華盛頓觀察家報》（The Washington Examiner），談論台灣公衛與防疫成就，文中提到，疫情爆發2年多以來，台灣防疫成就受到國際肯定，在全球資料庫網站Numbeo去年發布的全球健康照護指標中，95個國家裡台灣排行第一名。然而，5月14日當天國內疫情已連續3天超過6萬例本土確診，新北市長侯友宜還曾向陳時中喊話，快篩陽性還要排隊等待PCR，讓民眾「情何以堪」。

民眾黨議員參選人吳怡萱23日在臉書PO文表示，Netflix為了宣傳韓劇《還有明天》，拿兩週前民眾買不到快篩的「社會現象」做哏圖，卻挨批造謠，網路上還掀起退訂潮，最後趕緊刪文道歉，雖然拿社會現象當題材觀感好不好，每個人都有不同的想法，她也選擇尊重，「但批評中大多數人說造謠？真的有造謠嗎？」

吳怡萱認為，民眾排隊買快篩的確是發生過的事情，雖然不是現況，但講出來怎麼會算是造謠，「那陳時中部長說『台灣成功抗疫，世界應該要向台灣學習』應該也算是造謠。」所以她不打算退訂Netflix，因為裡面有太多好戲劇值得一追再追。
https://i.imgur.com/65AY690.png
https://www.ettoday.net/news/20220524/2257460.htm",2022-05-24T04:04:49.449Z,FALSE,FALSE,M,時事,trending,"['時事', 'netflix', '吳怡萱', '民眾黨']",5,18
238974169,肯德基新品「莓果奶酥撻」，我覺得很普通??，蔓越莓很酸，卡士達也不香濃，我還是比較喜歡原味??,,https://megapx-assets.dcard.tw/images/0452cbbb-ba95-4b32-991e-deb21a6caa72/1280.jpeg,2022-05-24T04:04:45.013Z,FALSE,FALSE,F,美食,food,"['肯德基', '甜點', '食記', '美食', '蛋撻']",11,23
238974168,#詢問 #已解答 某愛豆某遊戲裡舉辦粉絲見面會,如題 記得前陣子有印象看到類似新聞或影片，想問問有沒有人知道是誰，還有是什麼遊戲，突然想到這件事感覺蠻好笑的想找來看看，但是真的對於是誰一點印象都沒，關鍵字大概找過了沒找到。希望如果飯的愛豆有類似的事,"如題 記得前陣子有印象看到類似新聞或影片
想問問有沒有人知道是誰，還有是什麼遊戲 
突然想到這件事感覺蠻好笑的想找來看看
但是真的對於是誰一點印象都沒
關鍵字大概找過了沒找到。希望如果飯的愛豆有類似的事情都可以貼上來 感謝",2022-05-24T04:04:39.838Z,FALSE,FALSE,M,追星,entertainer,"['愛豆', '粉絲', '韓團']",3,10
238974165,小編直播??本周行程一次公開?,大家好，這裡是遊戲小天使，這周的小編直播又來啦（??ω`）?，將由鼬編與茶兔編，跟大家一起閒聊玩遊戲，我們依舊是周二跟周五 19：00 開始，跟大家在 Twitch 與 YouTube 上見面，小天使,,2022-05-24T04:04:22.318Z,FALSE,FALSE,D,遊戲,game,"['DcardGaming', '直播', '遊戲', '閒聊']",1,29
238974161,能否同時用學測申請還有統測甄選,小弟我是高職生 同時用了學測申請 還有統測甄選 請問我只能先放棄學測錄取的校系 才能去統測甄選的二階面試嗎？還是我可以不要放棄學測錄取的 然後等統測甄選最後放榜 再來決定要去哪一間 我全部都是填普通大,"小弟我是高職生 同時用了學測申請 還有統測甄選 請問我只能先放棄學測錄取的校系 才能去統測甄選的二階面試嗎？還是我可以不要放棄學測錄取的 然後等統測甄選最後放榜 再來決定要去哪一間 我全部都是填普通大學 

學測個申6/1放榜 6/15分發結果 6/18前放棄錄取

統測甄選6/2二階結果公告 6/17開始面試
7/6公告正備取 7/13分發結果公告",2022-05-24T04:04:09.703Z,FALSE,FALSE,M,考試,exam,"['學測', '申請', '統測']",5,1
238974157,可憐腦勇又在亂酸別隊球迷,#情報 塞爾提克2：2熱火 追平戰局 - Dcard,"#情報 塞爾提克2:2熱火 追平戰局 - Dcard
https://www.dcard.tw/f/nba/p/238973805?cid=22d7e0cd-4ac7-4e73-8913-64bd1831f0e9",2022-05-24T04:03:48.073Z,FALSE,TRUE,M,閒聊,talk,"['NBA', '籃球']",1,3
238974155,現在進臨床的醫護是不是傻,我就不懂 大家都想要良好的醫療環境，大家也都有共識醫護比不夠、醫療量能、pcr量能不足，可是都沒有人想過現在的醫療環境有多糟糕嗎，領一樣的薪水 我可以在外面好好的在家裡吹冷氣 WFH ，在網路上打打字,"我就不懂 大家都想要良好的醫療環境
 大家也都有共識醫護比不夠、醫療量能、pcr量能不足
可是都沒有人想過現在的醫療環境有多糟糕嗎
領一樣的薪水 我可以在外面好好的在家裡吹冷氣 WFH ，在網路上打打字支持共存，偶爾還可以上班偷懶看韓劇，誰要來當什麼天使醫護人員

每天都有人在靠北快篩等好久，等醫生要等好久，可是都沒有人想過要怎麼解決現在的醫療困境？為什麼現在醫療環境會這麼糟糕？
難道沒有人想過 如果每個人多繳一點健保費 可以讓醫療環境變好  ？ 這個道理 連我都想得到，對於聰明的你來說應該是顯而易見的吧
可是 你願意嗎？

所以，與其說 ”醫護人員辛苦了 ”空泛的話語，不如行動支持 調漲健保費

支持醫護 你我有責",2022-05-24T04:03:20.322Z,TRUE,TRUE,M,心情,mood,"['臨床', '醫護', '工作', '疫情', '閒聊']",3,5
238974154,結婚真的會比較好嗎？,婚姻對一些人來說是一種憧憬，婚姻對某些人來說是一種理想，每個人對婚姻都有著不同的幻想，然而當那些人結婚過後總是有許多的後悔。我本身還沒有婚姻，曾經我可能跟那一些人一樣，對婚姻有著許多幻想、憧憬，但至從,"婚姻對一些人來說是一種憧憬，
婚姻對某些人來說是一種理想，
每個人對婚姻都有著不同的幻想，
然而當那些人結婚過後總是有許多的後悔。


我本身還沒有婚姻
曾經我可能跟那一些人一樣，
對婚姻有著許多幻想、憧憬，
但至從我看過那些不美滿的一面，
從而我不再想擁有婚姻以及一段愛情。

其實男生本身在外面找女人，
對於這個社會而言已是正常現象，
只是看破不說破罷了。

也許以前那個無知的我，
會覺得這樣才不正常，
感情不是就要彼此相愛才在一起嗎
但其實「愛情」這件事早就被這個社會給黑化。

女人缺錢確實會想找有錢的男人，
但有錢的男人99%以上都不是守規矩的，
女人明白可還是選擇了，當然也包含那些被包養的。

對那些有錢男生而言什麼是對婚姻的責任感？
準時拿錢回家給老婆和孩子，
偶爾帶著孩子老婆出去玩、滿足他們的需求。
而我在外找女人是我的本事，
至少我對自己老婆是負責也沒有把人帶回家，
也沒有因此破壞原有的家庭這就是我對妳的一種責任及負責。

假設那個女人這麼有本事，也不會找一個有錢作怪的男人。
只是選擇的不同罷了！

可我也不是說
這世上沒有美好的婚姻也是有只是真的很少數，
而在外人看來有些美好的婚姻生活其實已經不美好了
只是不說破罷了！早已精神出軌！

所以對現在的我而言，婚姻不再是重要的了",2022-05-24T04:03:11.621Z,FALSE,TRUE,F,心情,mood,"['感情', '愛情', '閒聊', '時事', '心事']",3,0
238974153,潔癖又不上進的男友,文長，排版很亂，以下為感情抒發，就是抱怨，小女子第一次交往，不確定其他人遇到這些事會如何處理，1.潔癖，由於一些原因，男友搬來跟我一起住，但那個家是我家長在我讀書期間買的，一個人住的很開心很隨意，衛生,"文長，排版很亂，以下為感情抒發，就是抱怨，小女子第一次交往，不確定其他人遇到這些事會如何處理

1.潔癖
    由於一些原因，男友搬來跟我一起住，但那個家是我家長在我讀書期間買的，一個人住的很開心很隨意，衛生習慣大概是每週打掃一次的程度
    男友剛來時，不會管東管西，像是摸到他任何覺得髒的東西就要洗手，髒東西例如換洗衣服、我的手機、電風扇、電腦後面、腳、地板。重點是地板他每天都在擦，到底哪裡髒，但他現在三不五時就要我洗手??
    還有！他覺得從外面回來衣服是髒的，看電視就會蹲著不碰到地板，蹲到膝蓋發炎！還是不改,現在也會管到我穿外出衣哪都不能碰，但重點是這是我家！！！！
    而且由於這個潔癖，回家就要洗澡換衣服，晚上洗完澡也不能隨意出門，包含倒垃圾、拿外送，心血來潮想去哪都會被這個打消，重點他也懶，假日白天如果整天沒出門，晚上也會懶的去哪，就因為回家要洗澡??
    小潔癖的部分還包括，東西用完要擦乾淨才能放回去，但他懶，那東西就會一直在那邊，我放回去又不開心，用水龍頭時會用衛生紙包這手再開，然後衛生紙就留在水龍頭上。我拿出手機放桌上也問我為什麼放那裡，因為他覺得桌子是乾淨的，@#$??。還有他每天要擦機車、擦安全帽、擦地板、擦手機，晚上時間就在他打掃跟洗澡中渡過了。

順帶一題，應該很多人會覺得下班時間很寶貴，我以前是晚餐不吃或吃一點點，早上洗澡，有整個晚上時間就可以多做很多事，但最近都不行了，覺得超級浪費時間，尤其是打掃，我哪裡都不能碰，嘖

對了，以上問題大部分有跟他抱怨過，但他不想改，雖然不知道這算不算重度潔癖


2.浪費資源
到處洗手，水龍頭會一直開著的那種

冰箱也會一直開著，沒有冰箱要趕快關上的概念，重點水電費也不是他繳

用了一堆衛生紙跟酒精擦，我個人擦東西是用抹布啦，當他習慣性拿衛生紙擦地板就覺得他喵的浪費

沾到一點髒的就要抽一堆衛生紙

有些他原本的生活習慣，也是蠻浪費的，像是每天開冷氣跟洗2次衣服，幸好在這裡沒有

3.性事不合
但這個的根本原因也是潔癖，碰到體液哪裡都不能碰，最近覺得性事沒有情調，又麻煩，而且我們只成功2個體位，其他都進不去，重點是他都不主動，我個人很m，我主動換我沒興致，唉

4.沒上進心
    一開始說我薪水比他高不開心，但他也不去找有挑戰性又高薪的工作，一開始就直接認定做不來，資訊缺明明到處都是，出社會兩年還在不到3萬，還想買房生小孩，真的想很美??，跟他稍微提一下就說不然他找輪班工作,拼個一兩年，一兩年最好夠??。
    花費的部分，他不用繳房租 水電 管理費 保險 學貸，都花在吃跟日用品上，還是沒存到什麼錢，我只能說，他真的吃都不省，日用品也花費很快（酒精擦），重點是我為了省錢晚上都用煮的了。

嗯，但一開始覺得他對我還不錯，一堆花費花在我身上，雖然我說了不用，但潔癖真的煩到我了QAQ，想說明年換工作換房子一定要住不同房間，快被搞死了，但如果要走長久，分房睡感覺感情就會淡掉了，唉，但現在一堆東西綁在一起，又覺得分手很麻煩@@對了！以上問題都有稍微溝通過，但溝通不良，才上來抒發

以上純抒發，請大力鞭",2022-05-24T04:02:57.035Z,TRUE,TRUE,F,感情,relationship,"['潔癖', '男友', '感情', '價值觀']",3,0
